Study,Plot,TRT,GT,Wh,Pop,Rep,RXA,SXA,CXA,CSR,CF,CCS,Num,Dens,Perim,Pmdiff,AA,AAP,MXN,MXA,MXP,MXM,MXL,MXW,Lwmax,Lwrat,ECC,JSM,J_max,J_med,CDM,CD24med,AvgCDiam,MaxCD,HYP,OUT,CD35avg,INN
PA16,119,HN,30,3,Hybrid,F1,5.249467782,1.645126639,3.604341144,2.190920175,18,1714.312763,4921.500027,1365.436797,7.9989049,15.8629379,0.096889419,2.688131213,23,0.228153499,13.86844595,9308.800802,120.424,102.0641,166.8154,1.183847648,0.53523486,9.91E-08,9.88E-09,2.93E-09,30.5365,17.1524,75.42365,50.9025,25.43975,15.7858,19.93561667,35.44805
PA16,121,HN,21,3,Hybrid,F1,3.292648362,0.834329624,2.458318738,2.94645985,15.5,1456.107763,2687.191632,1093.101391,6.2403824,10.93382033,0.127117792,5.170923921,18,0.166668349,19.97631921,8962.410499,128.38185,92.6184,157.799,1.31661329,0.650459937,6.44E-08,9.19E-09,3.07E-09,34.1291,21.36245,83.1272,50.0321,35.6323,19.89425,21.20401667,34.4449
PA16,122,HN,5,3,Hybrid,F1,2.407318346,0.579874113,1.827444233,3.15144993,14.5,1382.35255,2556.607695,1399.00723,5.2427457,8.595367763,0,0,13,0.097952651,16.89205446,7700.640717,109.3186,86.5921,118.6991,1.178096645,0.528671042,0.000000031,4.44E-09,2.23E-09,30.1679,20.40815,90.59155,47.982,28.48005,18.1944,24.21456667,36.04575
PA16,125,HN,14,3,Hybrid,F1,3.194442348,0.976909222,2.217533126,2.269947992,13,1722.23845,1928.526471,869.6720009,6.2165731,15.08411401,0.345520511,15.58130098,16,0.190420059,19.49209354,12289.27052,141.08985,109.0335,164.2599,1.2639392,0.611347395,9.14E-08,1.06E-08,5.68E-09,38.26285,17.5251,86.46695,56.9164,38.15045,16.30745,23.80871667,40.81955
PA16,126,HN,35,3,Hybrid,F1,2.844160413,0.932330873,1.911829539,2.050591259,13,1519.56365,1852.758204,969.1021955,6.1561448,20.38027204,0.01636229,0.855844591,20,0.098887768,10.60651009,5121.989811,87.0296,74.53025,101.9216,1.14121883,0.481706451,2.12E-08,2.18E-09,1.04E-09,36.24685,23.9079,97.24155,48.8317,30.66645,18.89685,26.14973333,34.50045
PA16,127,HN,19,3,Hybrid,F1,3.009563021,0.858975478,2.150587543,2.50366582,14,1872.839288,2473.069588,1149.950671,5.9700247,12.92221627,0,0,15,0.115207777,13.41223121,7977.746076,107.8209,93.8311,116.0752,1.122768306,0.454678359,0.000000037,3.81E-09,2.55E-09,33.2748,20.168,87.4997,53.7925,29.40905,17.70225,23.42965,41.8876
PA16,128,HN,7,3,Hybrid,F1,4.517512116,1.34425795,3.173254166,2.360599144,14.5,2454.113475,2591.8973,816.7947361,7.389425,14.54318236,0,0,21,0.185663829,13.81162214,8792.163266,115.4928,101.8307,136.8658,1.153593962,0.498558368,7.12E-08,5.79E-09,3.20E-09,39.48195,21.13375,95.104,71.2716,24.1103,16.78965,26.23133333,47.67405
PA16,129,HN,8,3,Hybrid,F1,3.239263578,1.197775527,2.041488051,1.704399534,14.5,1192.149288,2876.520347,1409.031195,6.2977023,19.57404511,0,0,21,0.123875291,10.34211234,6248.837696,93.3793,84.3301,108.7002,1.118035515,0.447216037,3.15E-08,2.32E-09,1.55E-09,30.0604,17.30295,79.93645,41.7379,30.68405,14.00335,22.00505,30.09125
PA16,130,HN,13,3,Hybrid,F1,3.706862309,1.208915277,2.497947032,2.066271376,15.5,1340.892138,3942.604969,1578.338098,6.6716377,16.02227785,0.021165964,0.847334372,19,0.174599059,14.4426216,9661.485735,124.706,100.5635,136.7402,1.207637441,0.560634914,6.57E-08,5.58E-09,3.45E-09,28.4024,18.7024,77.34005,48.7112,28.4642,17.84715,19.90275,34.15535
PA16,131,HN,23,3,Hybrid,F1,3.649690088,1.21398638,2.435703708,2.006368233,14.5,1628.138325,2886.302533,1184.997388,6.5795801,15.91491215,0.001641875,0.067408651,20,0.176503963,14.53920455,8929.103517,116.08085,98.6955,134.0847,1.172508723,0.522023465,6.51E-08,6.07E-09,3.23E-09,32.77905,20.89535,86.82995,51.3964,30.49265,18.9917,22.6985,39.86955
PA16,132,HN,44,3,Hybrid,F1,1.587462847,0.455431272,1.132031575,2.485625485,11.5,1234.190738,1800.49633,1590.500097,4.3740142,13.77086815,0.063829734,5.638511805,14,0.084833037,18.62696786,6527.25437,99.7013,81.63115,110.0631,1.227145844,0.579591136,2.08E-08,2.08E-09,1.72E-09,28.2936,23.4702,95.24825,46.1986,26.2759,19.25235,25.539,29.18745
PA16,133,HN,2,3,Hybrid,F1,2.580298699,0.651226457,1.929072242,2.962214175,12.5,1545.696175,1810.008735,938.2793943,5.5325827,11.00793927,0.385104096,19.96317645,16,0.110170328,16.91736065,7197.363575,104.00775,84.95845,115.1262,1.216633989,0.568967016,3.04E-08,3.34E-09,2.07E-09,36.8374,27.94485,121.8175,47.7187,31.2159,20.5255,33.80786667,38.79195
PA16,135,HN,36,3,Hybrid,F1,2.528135325,0.772868054,1.755267272,2.271108585,13.5,1389.788275,2606.892335,1485.182557,5.5070403,14.71781772,0.006499104,0.37026294,18,0.088314335,11.42683216,5206.669615,86.7439,77.90585,100.8653,1.161202449,0.508305157,1.89E-08,1.82E-09,1.13E-09,29.2796,19.8799,91.7306,51.1939,26.88475,19.0492,24.62075,34.3416
PA16,136,HN,10,3,Hybrid,F1,2.972310014,0.97363476,1.998675254,2.052797759,14,1501.934788,2355.329245,1178.445193,5.8755041,14.70355793,0.004580605,0.229182059,18,0.099738041,10.24388667,5720.154029,92.93905,81.1017,105.4406,1.129756332,0.465216237,2.39E-08,2.31E-09,1.34E-09,32.87005,18.86375,85.1802,46.7974,26.92755,12.4567,24.32871667,35.96275
PA16,137,HN,11,3,Hybrid,F1,1.962926767,0.535471303,1.427455464,2.66579265,14,1173.096413,1922.553749,1346.839742,4.7518043,10.86922773,0.060535388,4.240789932,13,0.076839909,14.34995841,5949.783679,92.9029,82.0204,105.6896,1.113930218,0.440561763,0.000000019,2.47E-09,1.46E-09,30.7466,16.37055,75.34575,40.6542,29.6159,16.37055,19.8826,37.41745
PA16,138,HN,1,3,Hybrid,F1,2.483655597,0.722688855,1.760966742,2.436687284,14,1502.100288,2426.800725,1378.107074,5.4284149,13.34223677,0.094985121,5.393919086,13,0.093973284,13.00328397,7396.922266,100.8188,95.2452,108.3198,1.059131589,0.3294594,2.84E-08,2.83E-09,2.26E-09,30.3958,18.75825,84.597,54.5571,25.9342,17.05975,22.60455,26.09335
PA16,139,HN,42,3,Hybrid,F1,2.150524216,0.641724168,1.508800048,2.351166005,14.5,1194.871938,2999.698727,1988.135361,5.0655532,14.04049701,0,0,15,0.083668676,13.03810581,5358.15768,88.4649,78.0455,108.0407,1.142859911,0.484126749,1.99E-08,2.89E-09,1.19E-09,25.3065,12.7936,56.05055,48.8888,29.7305,12.7936,14.65945,31.12885
PA16,140,HN,34,3,Hybrid,F1,2.972431652,0.858604926,2.113826727,2.46193175,15.5,1350.331113,3698.681514,1749.756244,5.8645102,12.11639198,0.254708507,12.04963983,18,0.15131316,17.62314141,8800.003568,120.5104,92.8651,128.6735,1.247259849,0.597376717,5.27E-08,5.02E-09,2.98E-09,26.9753,14.57815,63.8494,51.2775,26.4066,13.5551,16.89151667,33.66645
PA16,141,HN,17,3,Hybrid,F1,3.691416483,0.93222947,2.759187013,2.959772356,13,2702.218075,1709.627971,619.6129376,6.6323434,11.21726977,0.611086027,22.1473218,16,0.162154816,17.39430277,10730.30072,128.6318,107.1336,138.3336,1.182566518,0.533610099,7.07E-08,6.65E-09,4.60E-09,45.33095,34.03215,154.51215,72.5766,37.33235,25.6214,43.1383,45.9099
PA16,143,HN,32,3,Hybrid,F1,1.267194141,0.324540963,0.942653177,2.904573794,10.5,1179.63665,1298.393463,1377.381941,3.9433333,12.71946219,0.164317522,17.43138687,11,0.038808562,11.95798578,3566.732292,67.9677,68.3894,75.8018,1.050895921,0.307435202,5.72E-09,7.07E-10,5.28E-10,30.4038,25.6744,114.36865,43.4066,26.55785,19.73705,31.61578333,26.2724
PA16,144,HN,28,3,Hybrid,F1,1.84907784,0.430559241,1.418518599,3.294595647,11.5,1665.033138,1185.450749,835.6963026,4.6263044,8.738365159,0.078845938,5.558329509,11,0.077063053,17.89836243,7065.663926,98.6507,90.9084,116.8902,1.108502625,0.431489736,2.23E-08,3.09E-09,2.05E-09,39.0329,26.07375,131.27145,54.423,31.64595,21.68515,36.64315,43.0464
PA16,201,HN,31,3,Hybrid,F2,2.558625766,0.78844563,1.770180136,2.245151814,15,1181.99095,3807.843272,2151.104961,5.5312631,14.7313579,0.015904226,0.898452422,16,0.084086032,10.66478513,5764.513745,92.7539,78.26395,103.3456,1.137149521,0.475992938,1.93E-08,2.45E-09,1.32E-09,24.329,21.1429,80.1968,48.7619,20.20415,13.9837,22.12875,22.88545
PA16,202,HN,11,3,Hybrid,F2,2.441415895,0.602388435,1.839027461,3.052893043,14.5,1144.100538,2287.114747,1243.654483,5.4163798,11.24559244,0.232403318,12.63729459,15,0.054799461,9.097030719,3662.902178,72.8468,66.2668,84.372,1.117615034,0.446542387,8.40E-09,9.90E-10,5.38E-10,31.9967,18.82975,80.5539,48.3845,32.95125,20.96415,19.94931667,31.43845
PA16,203,HN,32,3,Hybrid,F2,2.326652121,0.698500912,1.62815121,2.330922096,11.5,1403.972938,1773.918596,1089.529391,5.30785,14.78154447,0.018304577,1.124255327,16,0.094007475,13.45846133,5931.822683,93.0292,82.7367,103.4421,1.121024074,0.451950277,2.28E-08,2.42E-09,1.42E-09,34.185,25.47405,118.83335,48.3585,26.06345,21.87625,32.44621667,32.56895
PA16,204,HN,28,3,Hybrid,F2,2.148396791,0.535095197,1.613301594,3.014980518,14,1163.432375,1964.128164,1217.458763,5.0139148,10.19805074,0.062775159,3.891098777,15,0.040736888,7.613016895,2795.981214,60.8509,59.2381,82.0203,1.074865798,0.366676004,4.98E-09,8.83E-10,3.24E-10,32.3391,25.64045,97.13565,50.9398,30.3835,14.61625,27.76353333,28.2679
PA16,205,HN,4,3,Hybrid,F2,2.671255155,0.717574573,1.953680582,2.722616793,14,1425.55465,2489.357147,1274.188406,5.7155941,13.30973455,0.059784646,3.060103424,15,0.093779745,13.06898938,6368.264118,94.259,90.3899,104.5663,1.058736284,0.328447376,0.000000025,2.66E-09,1.68E-09,31.611,19.21225,101.42185,46.1503,25.61355,17.54345,28.12595,31.611
PA16,206,HN,26,3,Hybrid,F2,2.075056508,0.590184421,1.484872087,2.515945921,14.5,1032.650775,3052.36606,2055.642427,4.9570307,12.85793542,0.140900605,9.489073568,16,0.110304988,18.68991866,7227.036934,107.50775,86.4717,126.9218,1.267407524,0.613667855,3.15E-08,3.22E-09,2.08E-09,24.8875,15.07965,68.1417,38.578,24.3809,12.0754,18.85391667,29.7929
PA16,207,HN,13,3,Hybrid,F2,2.094973126,0.59163191,1.503341215,2.541007658,12.5,1338.44795,1956.65711,1301.538926,5.0165252,13.35755171,0.273246116,18.17592128,13,0.117484207,19.85765221,9263.499505,123.7293,97.0841,138.3336,1.251731018,0.601472267,4.34E-08,5.65E-09,3.24E-09,31.2771,24.8638,103.13555,48.3587,30.6324,15.4455,29.31146667,32.0856
PA16,209,HN,19,3,Hybrid,F2,0.660323901,0.163472781,0.496851121,3.039350765,9,1001.549588,686.5808027,1381.864253,2.798968,10.72699872,0.010350246,2.083168452,9,0.030208517,18.47923365,3472.394712,72.138,61.7297,76.7207,1.159098468,0.505648696,4.15E-09,5.97E-10,4.89E-10,30.35445,30.06975,124.5223,39.6998,28.5036,29.7755,31.73938333,28.4693
PA16,210,HN,34,3,Hybrid,F2,1.252453937,0.335928002,0.916525935,2.728340387,10,1214.616388,942.064414,1027.864436,3.7866773,10.37709533,0.02572146,2.806408341,12,0.090288037,26.87719877,7698.935152,114.13305,84.15275,125.7919,1.310706535,0.646172333,2.73E-08,4.07E-09,2.22E-09,35.1955,30.0571,112.85895,44.9895,41.00645,15.78155,32.56916667,37.23395
PA16,211,HN,9,3,Hybrid,F2,0.962672946,0.228833385,0.733839561,3.206872815,10,1213.088663,966.2906355,1316.760075,3.3661429,9.78620685,0.046745971,6.370053261,9,0.04969526,21.71678753,5397.114266,91.7577,78.4841,97.8557,1.16407165,0.511885559,1.15E-08,1.95E-09,1.21E-09,31.0958,28.15505,113.40035,37.5395,29.25975,22.8317,30.29558333,26.36915
PA16,212,HN,33,3,Hybrid,F2,0.992522899,0.22077068,0.771752219,3.495718808,10.5,1049.506275,1116.070007,1446.150695,3.400397,8.417129626,0.001569169,0.203325441,8,0.046866178,21.22844309,6028.169112,91.70275,83.93325,96.696,1.133892907,0.471016485,1.14E-08,1.83E-09,1.49E-09,29.6721,26.1537,110.4183,37.4652,25.35785,20.7275,29.98095,30.47615
PA16,213,HN,10,3,Hybrid,F2,3.040206193,0.910106405,2.130099789,2.340495328,14.5,1684.935363,3662.112574,1719.221134,6.0683612,14.74232527,0.025008913,1.174072381,15,0.100179935,11.00749701,6944.938711,95.493,93.8169,110.6767,1.060301411,0.33242967,2.89E-08,3.27E-09,1.98E-09,27.2138,17.87295,77.09635,58.2599,26.4816,18.05405,19.77846667,35.5521
PA16,214,HN,8,3,Hybrid,F2,3.405427921,0.918538866,2.486889055,2.707440205,13.5,1974.518113,2078.763271,835.8890264,6.3730734,12.28290969,0.232946029,9.366965056,20,0.12077243,13.14832003,6025.820417,90.3832,84.9905,113.6092,1.061799985,0.336028293,3.28E-08,3.42E-09,1.50E-09,39.0284,26.7874,120.09395,52.8004,37.44665,20.8848,33.18303333,38.3739
PA16,215,HN,12,3,Hybrid,F2,3.913395386,0.93886512,2.974530266,3.16821895,18.5,1685.8541,3767.124621,1266.460343,6.8170709,10.31572178,0.130985527,4.40357014,15,0.149314775,15.90375144,9474.994346,122.9014,99.067,144.8889,1.128831625,0.463930292,6.81E-08,8.98E-09,3.56E-09,31.7073,15.4642,74.77675,50.0994,26.287,13.95605,20.50295,36.2519
PA16,216,HN,43,3,Hybrid,F2,3.623943479,1.042020007,2.581923472,2.477806046,15,1880.034888,2574.887629,997.2749605,6.4765715,12.05088971,0,0,16,0.143933659,13.81294581,9239.572759,114.2726,101.9624,129.9287,1.064385032,0.342199262,5.64E-08,6.76E-09,3.44E-09,35.7312,14.08155,65.9415,57.2836,27.4497,14.0664,17.44456667,40.5413
PA16,217,HN,23,3,Hybrid,F2,3.880240645,1.282088238,2.598152407,2.026500462,15,1637.049275,3241.447919,1247.597297,6.8196412,16.21317808,0.00264393,0.101761929,21,0.159309345,12.42577073,7318.658796,103.9125,95.7695,129.4804,1.167884186,0.516562833,5.23E-08,0.000000005,2.22E-09,31.9461,18.20775,77.21615,49.7496,26.1969,17.3029,20.17395,38.3885
PA16,218,HN,40,3,Hybrid,F2,4.334451568,1.414242849,2.920208719,2.064856627,14.5,1598.107175,3089.978623,1058.136223,7.0884294,14.54020229,0,0,23,0.13955365,9.867728842,6433.430122,97.5746,83.0541,110.9749,1.107668015,0.430065734,3.66E-08,3.72E-09,1.62E-09,34.6884,23.01455,102.53625,48.0463,31.64575,23.1992,26.53531667,33.4205
PA16,219,HN,21,3,Hybrid,F2,2.61315569,0.691122695,1.922032996,2.78103007,14.5,1660.736025,3153.047821,1640.475386,5.6214268,12.57436575,0.170642461,8.878227438,16,0.122928115,17.78672821,7524.138393,116.50475,87.71435,133.3334,1.243101029,0.594027522,3.81E-08,3.96E-09,2.17E-09,27.8593,19.72705,83.49595,49.8791,26.3824,16.0664,22.56656667,34.7051
PA16,220,HN,15,3,Hybrid,F2,3.303378945,0.901103487,2.402275458,2.665926271,14,1860.315738,2444.792081,1017.698479,6.3213375,13.08247401,0.401665692,16.72021795,16,0.162970968,18.08571048,10552.93253,129.35775,109.05125,141.8563,1.178459247,0.527457138,0.000000071,7.61E-09,4.53E-09,35.37085,22.54655,109.1781,55.6183,33.66145,21.7319,29.2207,30.05705
PA16,222,HN,39,3,Hybrid,F2,1.259012465,0.294130338,0.964882127,3.280457681,10.5,1426.2746,1044.175141,1082.178965,3.8719297,10.06792803,0.001172581,0.121525808,9,0.072257328,24.56643159,8142.635469,111.6057,95.964,122.7377,1.162696234,0.510176261,0.000000024,3.90E-09,2.66E-09,34.3009,33.42945,123.17175,46.8294,31.8993,18.25425,35.12825,37.5977
PA16,223,HN,29,3,Hybrid,F2,1.418515832,0.293584186,1.124931646,3.831717447,11,1597.686825,1165.036008,1035.650487,4.0905781,8.085652111,0.139827522,12.42986827,12,0.051815182,17.64917324,4717.3897,82.1004,75.0588,97.1565,1.137784341,0.476141461,1.02E-08,1.38E-09,9.23E-10,35.06295,24.2265,110.99295,52.1483,36.0472,24.98545,28.7252,33.9901
PA16,224,HN,35,3,Hybrid,F2,2.730168538,0.834525847,1.89564269,2.271520645,12.5,1440.221675,2349.440554,1239.389979,5.775683,15.49550253,0.228879657,12.07398724,20,0.105570159,12.65031622,5467.905495,87.83835,78.2172,101.5505,1.142845058,0.483488413,2.36E-08,2.16E-09,1.23E-09,32.0517,19.7307,93.2653,47.7733,29.52425,15.44955,26.37875,35.6482
PA16,225,HN,2,3,Hybrid,F2,1.901783323,0.526924567,1.374858756,2.609213616,12,1507.937563,1553.919588,1130.239438,4.7967496,13.34633698,0.094848319,6.898768204,14,0.116029405,22.02011676,9322.770896,121.5151,91.62765,140.4412,1.359733746,0.677500083,4.05E-08,5.29E-09,3.28E-09,33.5637,23.75655,103.6526,50.9946,32.2675,12.54135,30.46865,36.3478
PA16,226,HN,20,3,Hybrid,F2,2.289497318,0.61032721,1.679170108,2.751262079,13,1601.651525,1986.362639,1182.943068,5.1892517,11.47874897,0.022141583,1.318602713,13,0.091216909,14.94557469,7245.275216,102.9865,88.232,164.6127,1.130290149,0.466106574,2.79E-08,4.84E-09,2.15E-09,32.8075,18.6973,89.16365,NA,35.9832,17.4017,23.99418333,NA
PA16,227,HN,6,3,Hybrid,F2,2.681906283,0.617871818,2.064034466,3.340554474,12,2045.517513,1301.464849,630.5441461,5.6950619,10.57376313,0.003220309,0.156020118,15,0.102439391,16.57939198,7167.34508,101.5505,86.9712,114.9306,1.149201705,0.492752934,2.94E-08,3.17E-09,2.05E-09,44.9363,29.50895,144.8051,59.305,37.8039,23.7971,40.44108333,45.9928
PA16,228,HN,17,3,Hybrid,F2,2.577259516,0.779458662,1.797800854,2.306473636,14,1493.92305,2472.061175,1375.047281,5.5702054,14.66945623,0.301002344,16.74280794,17,0.104429963,13.39775514,6381.891545,98.9067,84.5685,122.341,1.161056223,0.508122631,2.87E-08,3.87E-09,1.68E-09,30.4296,16.95355,87.73065,40.473,28.2876,15.20085,24.32055,29.61145
PA16,229,HN,42,3,Hybrid,F2,1.944112637,0.452663316,1.491449322,3.294831432,11.5,1558.49445,1251.523554,839.1324708,4.8321358,10.40783087,0.276240548,18.52161812,13,0.082864729,18.30604026,6149.523514,98.1614,82.3419,106.9,1.239018014,0.590427382,2.16E-08,2.61E-09,1.50E-09,38.9529,26.14665,131.13725,50.3598,31.19565,22.4186,36.34185,46.6987
PA16,230,HN,41,3,Hybrid,F2,1.584236972,0.30312462,1.281112352,4.226355322,10,2200.980588,887.8556053,693.034927,4.1986832,4.43795524,0.256784636,20.04388106,10,0.066907169,22.07249574,6607.907703,104.63605,81.71565,119.7328,1.25442108,0.601054245,0.000000018,2.83E-09,1.71E-09,42.8625,44.75005,162.5551,55.6183,40.01175,23.42095,46.43076667,39.58585
PA16,234,HN,1,3,Hybrid,F2,3.106722136,0.76649082,2.340231317,3.053175925,12,2702.541125,1497.694512,639.9771259,6.1120969,11.27539091,0.03848835,1.644638721,11,0.147236548,19.209173,14314.5821,144.3129,122.6537,165.9812,1.105033468,0.425517988,8.48E-08,1.35E-08,8.16E-09,44.6039,26.88175,127.7766,71.2716,37.39915,21.9809,35.54876667,50.70105
PA16,235,HN,3,3,Hybrid,F2,1.674368427,0.436227071,1.238141356,2.838295551,12.5,1257.849038,1563.950426,1263.143678,4.4934579,12.21721202,0.195619009,15.79940833,13,0.070963501,16.26756019,5936.402933,93.6588,79.7539,110.7603,1.210534703,0.56355106,1.65E-08,2.10E-09,1.43E-09,31.7489,20.40775,98.35305,43.7817,30.889,17.4777,27.03066667,28.3735
PA16,238,HN,7,3,Hybrid,F2,2.845026054,0.797517639,2.047508415,2.567351887,12.5,1781.787813,2181.459253,1065.421385,5.8405377,13.15097483,0,0,16,0.12063058,15.12575697,8019.384292,111.61775,90.3525,127.0063,1.216728638,0.56813745,3.98E-08,4.71E-09,2.53E-09,34.5696,23.6049,101.2115,52.3428,31.10595,20.6986,27.20656667,43.2446
PA16,239,HN,38,3,Hybrid,F2,2.877350138,0.697647158,2.17970298,3.12436302,17,1365.032175,3309.114702,1518.149368,5.8355302,10.31428599,0.002971775,0.136338539,15,0.099403502,14.24839203,7105.818923,105.6911,88.5157,120.8623,1.168192278,0.516936969,2.99E-08,3.91E-09,2.04E-09,28.95995,15.37235,69.00175,45.2728,25.25995,15.37235,18.00875,34.5719
PA16,240,HN,22,3,Hybrid,F2,2.845496841,0.941484106,1.904012734,2.022352498,15,1434.576225,2333.777005,1225.715019,5.88531,16.88670258,0,0,19,0.130656485,13.87771544,6934.162006,101.4144,86.5461,117.479,1.198367435,0.551055487,3.73E-08,3.46E-09,1.83E-09,32.23,14.78895,62.734,45.5939,28.15475,13.349,16.55316667,35.29255
PA16,243,HN,37,3,Hybrid,F2,1.056115407,0.236579729,0.819535678,3.464099318,10,1496.315863,1018.926227,1243.296973,3.5812009,10.38923611,0.070401543,8.590418334,12,0.045487465,19.2271185,3964.797939,77.93125,64.51,94.452,1.322002175,0.653875683,6.93E-09,8.04E-10,6.18E-10,32.0013,27.36545,122.1127,54.5086,33.5565,19.76825,34.2488,38.0469
PA16,244,HN,30,3,Hybrid,F2,3.905156903,1.031783385,2.873373518,2.784861204,17.5,1641.665413,3697.62466,1286.858334,6.7885059,11.48298203,0.060156582,2.093587263,19,0.112672539,10.9201738,5719.111902,90.9698,85.4432,118.7993,1.098636193,0.414126315,2.97E-08,3.18E-09,1.34E-09,31.455,15.2331,66.15185,64.7259,29.0508,14.52075,17.30715,29.81735
PA16,301,LN,17,3,Hybrid,F1,2.15784767,0.568760332,1.589087338,2.793948961,11.5,1846.306775,1730.385352,1088.917715,5.0733506,11.91865457,0.111032119,6.987162778,12,0.120966227,21.26840079,10534.64048,122.88205,98.45475,147.3229,1.330292946,0.659488482,4.85E-08,6.39E-09,3.98E-09,34.1946,26.11855,131.0579,58.5649,28.39245,22.4548,36.36571667,34.64095
PA16,302,LN,21,3,Hybrid,F1,2.234368521,0.642604004,1.591764517,2.47705353,15.5,1011.358138,3634.850922,2283.535589,5.1439247,13.05397351,0.001023197,0.064280683,14,0.098611524,15.345613,7334.833517,102.0756,90.3459,111.8424,1.10956942,0.433291506,2.86E-08,2.87E-09,2.19E-09,23.613,12.01575,59.6922,42.8595,23.5981,11.2943,16.20461667,27.121
PA16,303,LN,19,3,Hybrid,F1,3.064598757,1.014219109,2.050379648,2.021633817,14.5,1446.155925,3102.521617,1513.144954,6.1062541,16.87202512,0.067272115,3.280958981,16,0.139346025,13.73924267,8957.807061,115.33635,98.8995,151.9956,1.195514525,0.548015732,5.35E-08,1.03E-08,3.25E-09,29.0078,15.18075,69.87855,52.4851,30.7778,15.9837,17.9963,28.7837
PA16,304,LN,42,3,Hybrid,F1,1.202368951,0.315714687,0.886654264,2.808403606,12,768.680475,1790.393598,2019.269145,3.8298878,12.84425201,0.021176324,2.388340659,13,0.064521768,20.43673313,4936.421338,87.436,70.9926,99.6466,1.275999375,0.621140228,1.28E-08,1.37E-09,9.53E-10,25.11065,19.6843,91.10715,39.2944,23.85215,14.9939,25.4342,28.85235
PA16,305,LN,27,3,Hybrid,F1,2.069752195,0.614345256,1.455406939,2.369037481,11.5,1389.916338,1367.574917,939.6512278,4.9756482,14.04968231,0.07076444,4.862175514,14,0.097735022,15.90881043,7220.130293,104.14695,91.41195,115.4928,1.168306653,0.516912382,2.87E-08,3.90E-09,2.11E-09,36.8105,24.0043,116.8624,50.0709,33.2869,23.0145,31.32531667,49.2147
PA16,306,LN,36,3,Hybrid,F1,2.315975932,0.623058939,1.692916993,2.717105696,12.5,1375.72235,1684.41704,994.9791086,5.2145484,11.54832504,0.020719799,1.223911089,17,0.086382881,13.86431939,5046.954231,88.0988,73.2171,113.4127,1.177549023,0.528036711,1.85E-08,2.27E-09,1.06E-09,35.7724,24.9299,100.9847,45.8829,28.5479,17.5552,27.83328333,37.8812
